listing_id	location	title	sub_title	mileage	engine_details	asking_price	vendor	sale_type
1668253990085-3754179378-location	Upper Hutt City, Wellington	2009 Mazda Atenza	sub_title missing	76,970km	2480cc, Petrol, Automatic	$11,999	 Private seller 	Or near offer  $11,999
1668253990094-3752923449-location	Auckland, Auckland	2006 Mazda Premacy	 FAMILY WAGON 	124,342km	1990cc, Petrol, Automatic	$9,990		Asking price  $9,990
1668253990102-3752829271-location	Christchurch City, Canterbury	2012 Mazda CX-5	 2012 Mazda CX5 SUV with aftermarket rims 	89,000km	2180cc, Diesel, Automatic	$14,950	 Private seller 	Asking price  $14,950
1668253990109-3750943965-location	Auckland, Auckland	2016 Mazda Axela	sub_title missing	138,556km	1997cc, Petrol, Automatic	$16,999		Asking price  $16,999
1668253996315-3750814280-location	Onehunga, Auckland	2010 Mazda 3	 AIRCONDITION / SPARE KEYS / STEERING WHEEL CONTROL 	130,792km	1999cc, Petrol, Automatic	$8,990		Asking price  $8,990
1668253996327-3750376015-location	Auckland, Auckland	2012 Mazda RX-8	 *SPIRIT R*6 SPEED MANUAL* 	87,957km	1300cc, Petrol, Manual	$47,950		Asking price  $47,950
1668253996363-3749928034-location	Hamilton, Waikato	2017 Mazda Axela	 Sale Sale Sale 	31,314km	2000cc, Hybrid, Automatic	$28,480		Asking price  $28,480
1668253996375-3749873181-location	Auckland, Auckland	2008 Mazda Atenza	sub_title missing	125,315km	2500cc, Petrol, Automatic	$14,245.63		Asking price  $14,245.63
1668253996382-3749504579-location	Auckland, Auckland	2012 Mazda CX-5	sub_title missing	112,135km	1997cc, Petrol, Automatic	$16,995	 Dealer | Global Autos Papatoetoe 	Asking price  $16,995
1668253996388-3749251982-location	Onehunga, Auckland	2011 Mazda 3	 CUSTOM ALLOYS / AIRCONDITION / STEERING WHEEL CONT 	135,391km	1999cc, Petrol, Automatic	$8,990		Asking price  $8,990
1668253996398-3748548904-location	Christchurch, Canterbury	2010 Mazda Axela	" AA"""" CERTIFIED IMPORTS - EASY FINANCE AVAILABLE "	100,950km	2000cc, Petrol, Automatic	$10,990		Asking price  $10,990
1668253996404-3748483510-location	North Shore, Auckland	2009 Mazda 3	 NZ NEW 	132,000km	1999cc, Petrol, Automatic	$7,950	 Private seller 	Asking price  $7,950
1668253996411-3748406113-location	Hamilton, Waikato	2014 Mazda Demio	 -EASY FINANCE FROM 9.95% - 	102,440km	1300cc, Petrol, Automatic	$13,995		Asking price  $13,995
1668253996420-3748280360-location	Auckland, Auckland	2015 Mazda Axela	 $0 DEPOSIT FINANCE AVAILABLE 	162,000km	1490cc, Petrol, Automatic	$14,995		Asking price  $14,995
1668253996427-3748241117-location	Auckland, Auckland	2013 Mazda Atenza	 NO CLEAN CAR FEES REQUIRED! 	103,292km	1990cc, Petrol, Automatic	$13,974		Asking price  $13,974
1668253996433-3799484545-location	Auckland, Auckland	2013 Mazda Axela	 CRUISE CONTROL !! LEATHER INTERIOR 	45,621km	2000cc, Hybrid, Automatic	$19,995		Asking price  $19,995
1668253996482-3748188440-location	Auckland, Auckland	2014 Mazda Axela	 REVERSE CAMERA, ALLOY WHEELS, MULTI-FUNCTION STEER 	81,410km	1500cc, Petrol, Automatic	$17,980		Asking price  $17,980
1668253996566-3746899868-location	Whanganui, Whanganui	2010 Mazda Bongo	 1 NZ owner, serviced regularly, well looked after 	168,000km	1790cc, Petrol, Automatic	$9,500	 Private seller 	Or near offer  $9,500
1668253996593-3744429370-location	Auckland, Auckland	2014 Mazda CX-5	 Sale Sale Sale 	28,032km	2500cc, Petrol, Automatic	$24,480		Asking price  $24,480
1668253996695-3744376278-location	Auckland, Auckland	2014 Mazda Atenza	 $0 DEPOSIT FINANCE AVAILABLE 	140,845km	2188cc, Diesel, Automatic	$12,995		Asking price  $12,995
1668253996778-3744181580-location	Tauranga, Bay of Plenty	2001 Mazda MX-5	 AWESOME DRIVERS CAR! 	136,550km	1800cc, Petrol, Automatic	$13,990		Asking price  $13,990
1668253996868-3744050495-location	Auckland, Auckland	2012 Mazda CX-5	 5 SEATS, ALLOY WHEEL, REVERSE CAMERA 	85,942km	2188cc, Diesel, Automatic	$15,988		Asking price  $15,988
1668253996995-3743672338-location	Hamilton, Waikato	2015 Mazda Axela	 NEW SHAPE ! EASY FINANCE AVAILABLE ! 	85,900km	1600cc, Petrol, Automatic	$14,300		Asking price  $14,300
1668253997004-3742926796-location	Hamilton, Waikato	2008 Mazda Atenza	 -EASY FINANCE FROM 9.95% - 	130,600km	2500cc, Petrol, Manual	$12,995		Asking price  $12,995
1668253997067-3742862982-location	Hamilton, Waikato	2017 Mazda Demio	 Sale Sale Sale 	26,604km	1300cc, Petrol, Automatic	$14,980		Asking price  $14,980
1668253997075-3742544714-location	Auckland, Auckland	2008 Mazda Atenza	 CLEAN CAR CO2 EMISSIONS FEE IS PAID ALREADY 	93,781km	2500cc, Petrol, Automatic	$9,999		Asking price  $9,999
1668254003257-3742460709-location	Auckland, Auckland	2010 Mazda Axela	 WITH I-STOP FOR EXCELLENT FUEL ECONOMY. 	87,641km	2000cc, Petrol, Automatic	$10,995		Asking price  $10,995
1668254003265-3742304134-location	Queenstown, Otago	2015 Mazda Axela	 (AWD) All wheel drive 	98,000km	1496cc, Petrol, Automatic	$14,800	 Private seller 	Or near offer  $14,800
1668254003272-3740870412-location	Hamilton, Waikato	2014 Mazda Atenza	 NO CLEAN CAR TAX!!! 	72,050km	2488cc, Petrol, Automatic	$19,490		Asking price  $19,490
1668254003313-3813045665-location	Hamilton, Waikato	2017 Mazda Demio	 Sale Sale Sale 	45,001km	1300cc, Petrol, Automatic	$14,480		Asking price  $14,480
1668254003322-3739739795-location	Auckland, Auckland	2012 Mazda CX-5	sub_title missing	95,528km	2000cc, Petrol, Automatic	$19,995		Asking price  $19,995
1668254003331-3739739794-location	Auckland, Auckland	2012 Mazda CX-5	 LOW KM'S, REVERSE CAMERA, CRUISE CONTROL 	40,770km	2000cc, Petrol, Automatic	$22,995		Asking price  $22,995
1668254003344-3739739787-location	Auckland, Auckland	2013 Mazda CX-5	sub_title missing	85,479km	2000cc, Petrol, Automatic	$20,995		Asking price  $20,995
1668254003351-3739739759-location	Auckland, Auckland	2013 Mazda CX-5	sub_title missing	98,692km	2000cc, Petrol, Automatic	$20,995		Asking price  $20,995
1668254003357-3739596220-location	Auckland, Auckland	2013 Mazda Axela	sub_title missing	53,000km	2000cc, Petrol, Automatic	$13,995		Asking price  $13,995
1668254003402-3737815606-location	Rotorua, Bay of Plenty	2017 Mazda BT-50	 NZ New 2WD Mazda BT50 Flat Deck 	245,351km	3198cc, Diesel, Manual	$20,000	 Private seller 	Or near offer  $20,000
1668254003415-3737796499-location	Christchurch, Canterbury	2022 Mazda CX-9	 ONE ONLY - AVAILABLE NOW 	65km	2488cc, Petrol, Automatic	$68,807.50		Asking price  $68,807.50
1668254003423-3737614259-location	Napier, Hawke's Bay	2015 Mazda 3	 NZ NEW, BLUETOOTH, SAT NAV 	46,500km	1998cc, Petrol, Automatic	$19,990		Asking price  $19,990
1668254003433-3735025245-location	Hamilton, Waikato	2011 Mazda Demio	 *SPECIAL LOW FINANCE RATES - FROM 8.95%  BE QUICK* 	28,000km	1300cc, Petrol, Automatic	$10,985		Asking price  $10,985
1668254003440-3815841541-location	Auckland, Auckland	2013 Mazda Axela	sub_title missing	110,356km	2000cc, Petrol, Tiptronic	$10,750		Asking price  $10,750
1668254003447-3733821876-location	Hastings, Hawke's Bay	2017 Mazda CX-5	 2.0L 2WD 	59,145km	2000cc, Petrol, Automatic	$32,990		Asking price  $32,990
1668254003459-3733713819-location	Hastings, Hawke's Bay	2015 Mazda BT-50	" BRAND NEW 20"""" CUSTOMS! "	142,348km	3200cc, Diesel, Automatic	$34,990		Asking price  $34,990
1668254003466-3732805453-location	Auckland, Auckland	2017 Mazda Axela	 Sale Sale Sale 	33,208km	2000cc, Hybrid, Automatic	$27,980		Asking price  $27,980
1668254003475-3808660384-location	Hamilton, Waikato	2013 Mazda CX-5	 NZ NEW, LEATHER, LOW KMS, OUTSTANDING PERFORMANCE 	50,065km	2191cc, Diesel, Automatic	$21,750	 Private seller 	Or near offer  $21,750
1668254003510-3732729573-location	Hamilton, Waikato	2017 Mazda 6	 -EASY FINANCE FROM 9.95% - 	93,168km	2488cc, Petrol, Automatic	$22,995		Asking price  $22,995
1668254003517-3732098742-location	Auckland, Auckland	2016 Mazda Demio	 FUEL-EFFICIENT , POSSIBLE REBATE $934.28 	81,012km	1490cc, Diesel, Automatic	$12,200		Asking price  $12,200
1668254003524-3732063784-location	Auckland City, Auckland	2016 Mazda Axela	 TOW BAR, I Stop, Push start, New tyres 	93,000km	1500cc, Petrol, Automatic	$15,399	 Private seller 	Asking price  $15,399
1668254003534-3735074465-location	Christchurch, Canterbury	2015 Mazda Axela	" AA"""" CERTIFIED IMPORTS - EASY FINANCE AVAILABLE "	112,000km	2000cc, Petrol, Automatic	$18,990		Asking price  $18,990
1668254009619-3735074461-location	Christchurch, Canterbury	2011 Mazda Demio	" AA"""" CERTIFIED IMPORTS - EASY FINANCE AVAILABLE "	77,650km	1300cc, Petrol, Automatic	$9,490		Asking price  $9,490
1668254009627-3735074462-location	Christchurch, Canterbury	2013 Mazda Demio	" AA"""" CERTIFIED IMPORTS - EASY FINANCE AVAILABLE "	121,301km	1300cc, Petrol, Automatic	$8,990		Asking price  $8,990
1668254009636-3742461743-location	Christchurch, Canterbury	2013 Mazda Premacy	" AA"""" CERTIFIED IMPORTS - EASY FINANCE AVAILABLE "	92,000km	2000cc, Petrol, Automatic	$10,990		Asking price  $10,990
1668254009672-3801755609-location	Christchurch, Canterbury	2013 Mazda Atenza	 PRE ARRIVAL PRICE SECURE NOW FOR $2000 	109,950km	2200cc, Diesel, Tiptronic	$13,990		Asking price  $13,990
1668254009679-3730641917-location	Hamilton, Waikato	2014 Mazda Axela	 *SPECIAL LOW FINANCE RATES - FROM 8.95%  BE QUICK* 	101,000km	2200cc, Diesel, Automatic	$15,985		Asking price  $15,985
1668254009689-3730496451-location	Onehunga, Auckland	2014 Mazda Axela	 SPARE KEYS / TRACTION CONTROL / STEERING WHEEL CON 	107,401km	1590cc, Petrol, Automatic	$12,964.38		Asking price  $12,964.38
1668254009696-3729533953-location	Christchurch, Canterbury	2020 Mazda CX-30	 2020 MODEL - LOW KM - AWESOME COLOUR - SAFETY SUIT 	15,782km	2000cc, Petrol, Automatic	$39,999		Asking price  $39,999
1668254009703-3729345684-location	Onehunga, Auckland	2016 Mazda 2	 NZ New, Low KM, Excellent Fuel Efficiency 	46,676km	1496cc, Petrol, Automatic	$19,995	 Private seller 	Or near offer  $19,995
1668254009713-3729262417-location	Rotorua, Bay of Plenty	2013 Mazda 6	sub_title missing	226,055km	2488cc, Petrol, Automatic	$11,990		Asking price  $11,990
1668254009719-3727584919-location	Lower Hutt, Wellington	2015 Mazda CX-3	 --FULL 6 MONTH MTA DEALER WARRANTY-- 	95,800km	1500cc, Diesel, Automatic	$19,990		Asking price  $19,990
1668254009726-3725168774-location	Auckland, Auckland	2013 Mazda Demio	sub_title missing	78,000km	1300cc, Petrol, Automatic	$9,995		Asking price  $9,995
1668254009735-3725133321-location	Hamilton, Waikato	2011 Mazda Axela	 *SPECIAL LOW FINANCE RATES - FROM 8.95%  BE QUICK* 	97,000km	2000cc, Petrol, Automatic	$12,985		Asking price  $12,985
1668254009744-3724734886-location	Christchurch, Canterbury	2016 Mazda Axela	 FRESH SERVICE, 12 MONTHS WARRANTY 	37,540km	1500cc, Petrol, Automatic	$19,970		Asking price  $19,970
1668254009783-3724037311-location	Auckland, Auckland	2015 Mazda CX-3	 4WD! LOW KM! 	61,500km	1998cc, Petrol, Automatic	$23,990		Asking price  $23,990
1668254009794-3795210628-location	Auckland, Auckland	2013 Mazda Axela	 ALLOYS !! DARK INTERIOR 	110,421km	1500cc, Petrol, Automatic	$10,250		Asking price  $10,250
1668254009801-3723546231-location	Auckland, Auckland	2015 Mazda Axela	 $0 DEPOSIT FINANCE AVAILABLE 	75,809km	1500cc, Petrol, Manual	$16,995		Asking price  $16,995
1668254009807-3720507034-location	Auckland, Auckland	2017 Mazda CX-3	 VERY TIDY MAZDA CX-3! 	63,000km	1998cc, Petrol, Automatic	$24,990		Asking price  $24,990
1668254009818-3719543663-location	Hamilton, Waikato	2012 Mazda CX-5	 -EASY FINANCE FROM 9.95% - 	101,729km	2200cc, Diesel, Automatic	$17,995		Asking price  $17,995
1668254009825-3851978979-location	Waitakere, Auckland	2017 Mazda Atenza	 No Deposit Finance Available From $104 P/W* 	95,000km	2500cc, Petrol, Automatic	$20,995	 Private seller 	Asking price  $20,995
1668254009831-3854800922-location	Blenheim, Marlborough	2010 Mazda 3	 NZ NEW 6 Speed Manual 2010 Mazda 3 MPS TURBO 	137,000km	2261cc, Petrol, Manual	$19,950	 Private seller 	Or near offer  $19,950
1668254009836-3717452413-location	Hamilton, Waikato	2012 Mazda Demio	 *SPECIAL LOW FINANCE RATES - FROM 8.95%  BE QUICK* 	74,000km	1300cc, Petrol, Automatic	$10,985		Asking price  $10,985
1668254009875-3717414766-location	Hamilton, Waikato	2013 Mazda Axela	 *SPECIAL LOW FINANCE RATES - FROM 8.95%  BE QUICK* 	12,000km	1500cc, Petrol, Automatic	$14,985		Asking price  $14,985
1668254015923-3717414756-location	Hamilton, Waikato	2012 Mazda CX-5	 UNSURE?  CHECK OUT OUR  4.9/5  STAR GOOGLE REVIEWS 	86,000km	2200cc, Diesel, Automatic	$16,985		Asking price  $16,985
1668254015931-3717414752-location	Hamilton, Waikato	2009 Mazda Axela	 *SPECIAL LOW FINANCE RATES - FROM 8.95%  BE QUICK* 	110,000km	2000cc, Petrol, Automatic	$10,985		Asking price  $10,985
1668254015971-3714868028-location	Hastings, Hawke's Bay	2019 Mazda 3	 ADAPTIVE CRUISE / HEATED STEERING WHEEL 	29,270km	2000cc, Petrol, Automatic	$29,990		Asking price  $29,990
1668254015979-3713326954-location	Hastings, Hawke's Bay	2018 Mazda BT-50	 NZ NEW, 4X4 DOUBLE CAB 	100,568km	3198cc, Diesel, Tiptronic	$41,990	 Dealer | Hawkes Bay Toyota Hastings 	Asking price  $41,990
1668254015986-3712163376-location	Auckland, Auckland	2017 Mazda Demio	sub_title missing	72,000km	1300cc, Petrol, Automatic	$14,995		Asking price  $14,995
1668254015996-3710897724-location	Christchurch, Canterbury	2014 Mazda CX-5	 * POPULAR AWD SUV - NZ NEW - TOW BAR * 	176,900km	2500cc, Petrol, Automatic	$16,850		Asking price  $16,850
1668254016002-3710794368-location	Hamilton, Waikato	2011 Mazda Atenza	 -EASY FINANCE FROM 9.95% - 	78,871km	2500cc, Petrol, Manual	$19,995		Asking price  $19,995
1668254016008-3710389747-location	Lower Hutt, Wellington	2020 Mazda 3	 TRADE IN PRICES  AVAILABLE TODAY! 	21,700km	Petrol, Automatic	$28,990		Asking price  $28,990
1668254016023-3811147535-location	Christchurch, Canterbury	2010 Mazda NZ NEW MPS MANUAL 6 SPEED	 12 MTHS WARRANTY INCLUDED 	143,808km	2261cc, Petrol	$16,995	 Dealer | Christchurch Automotive 	Asking price  $16,995
1668254016088-3854495918-location	Kumeu, Auckland	2022 Mazda BT-50	sub_title missing	500km	2999cc, Diesel, Automatic	$64,500	 Private seller 	Asking price  $64,500
1668254016171-3707567495-location	Hamilton, Waikato	2013 Mazda Axela	 *SPECIAL LOW FINANCE RATES - FROM 8.95%  BE QUICK* 	104,000km	1500cc, Petrol, Automatic	$13,985		Asking price  $13,985
1668254016285-3706236726-location	Auckland, Auckland	2017 Mazda Axela	sub_title missing	81,000km	1500cc, Petrol, Automatic	$15,995		Asking price  $15,995
1668254016299-3705343503-location	Christchurch, Canterbury	2015 Mazda Axela	 5 SPEED MANUAL - LOW KM - 2015 MODEL 	32,473km	1600cc, Petrol, Manual	$15,999		Asking price  $15,999
1668254016384-3703560476-location	Auckland, Auckland	2013 Mazda Atenza	sub_title missing	144,000km	2000cc, Petrol, Tiptronic	$12,995	 Dealer | Global Autos Papatoetoe 	Asking price  $12,995
1668254016482-3703309532-location	Auckland, Auckland	2014 Mazda Axela	 FRESH SERVICE, EASY FINANCE, MECHANICAL WARRANTY 	123,462km	1500cc, Petrol, Automatic	$12,999		Asking price  $12,999
1668254016496-3702412246-location	Auckland, Auckland	2014 Mazda Axela	 HIGH SPEC.. / CLEAN CAR REBATE $521.86 	87,905km	1500cc, Petrol, Manual	$19,995		Asking price  $19,995
1668254016588-3842928082-location	Ngaruawahia, Waikato	2007 Mazda Demio	 Great condition, open to offers! 	166,000km	1340cc, Petrol, Automatic	$5,400	 Private seller 	Or near offer  $5,400
1668254016679-3700286704-location	Onehunga, Auckland	2002 Mazda Atenza	 ALLOY WHEELS / AIRCONDITION / STEERING REMOTE CONT 	241,957km	2260cc, Petrol, Automatic	$3,190		Asking price  $3,190
1668254016702-3698961227-location	Hamilton, Waikato	2009 Mazda Axela	 -EASY FINANCE FROM 9.95% - 	127,820km	2000cc, Petrol, Automatic	$12,995		Asking price  $12,995
1668254016778-3698894417-location	Lower Hutt, Wellington	2022 Mazda 6	 INSTANT TRADE IN PRICES AVAILABLE TODAY! 	5,300km	2500cc, Petrol, Automatic	$42,990		Asking price  $42,990
1668254016881-3697734046-location	Auckland, Auckland	2019 Mazda CX-5	 CRUISE CONTROL, REVERSE CAMERA 	75,285km	2200cc, Diesel, Automatic	$33,990		Asking price  $33,990
1668254016904-3827913615-location	North Shore, Auckland	2015 Mazda BT-50	 Low Kms, Mint condition, New VTNZ wof! 	48,000km	3198cc, Diesel, Automatic	$32,000	 Private seller 	Asking price  $32,000
1668254023609-3693514617-location	Porirua, Wellington	2021 Mazda BT-50	 NEAR NEW WITH GREAT EXTRAS 	10,949km	3000cc, Diesel, Automatic	$48,995		Asking price  $48,995
1668254023655-3690641552-location	Auckland, Auckland	2017 Mazda CX-5	 5 SEATS SUV WITH A LOT OF FEATURES ADAPTIVE CRUISE 	117,011km	2188cc, Diesel, Automatic	$23,888		Asking price  $23,888
1668254023662-3690335079-location	Christchurch, Canterbury	2019 Mazda 3	 YOUR NZ NEW EX-LEASE SPECIALISTS! 	31,454km	2000cc, Petrol, Automatic	$26,995		Asking price  $26,995
1668254023669-3688757640-location	Auckland, Auckland	2013 Mazda Atenza	 2 KEYS, CRUISE CONTROL 	91,598km	2000cc, Petrol, Automatic	$16,995		Asking price  $16,995
1668254023681-3686621446-location	Christchurch, Canterbury	2015 Mazda Axela	 LOW KM SPORTS HATCH - GREAT COLOUR - REVERSE CAMER 	45,086km	2000cc, Petrol, Automatic	$19,999		Asking price  $19,999
1668254023688-3859983437-location	Lower Hutt City, Wellington	2015 Mazda BT-50	sub_title missing	130,163km	3196cc, Diesel, Manual	$34,500	 Private seller 	Or near offer  $34,500
1668254023694-3685923649-location	Hamilton, Waikato	2013 Mazda Atenza	 RATED  4.9/5  STAR  GOOGLE  REVIEWS  =  TRUSTED 	53,000km	2000cc, Petrol, Automatic	$18,985		Asking price  $18,985
1668254023714-3684722107-location	Christchurch, Canterbury	2015 Mazda Axela	 LOW KM 2015 15S - VIBRANT COLOUR - SAFETY SUITE 	49,088km	1500cc, Petrol, Automatic	$18,999		Asking price  $18,999
1668254023760-3800339546-location	Nelson, Nelson Bays	2022 Mazda CX-30	 DEMO SAVINGS! LIMITED STOCK 	2,999km	2488cc, Petrol, Automatic	$39,990		Asking price  $39,990
1668254023768-3814946871-location	North Shore, Auckland	2016 Mazda CX-5	sub_title missing	102,550km	2191cc, Diesel, Automatic	$15,990	 Private seller 	Or near offer  $15,990
1668254023779-3810834950-location	Auckland, Auckland	2011 Mazda Axela	 NO CLEAN CAR FEES REQUIRED! 	73,374km	2000cc, Petrol, Automatic	$10,474		Asking price  $10,474
1668254023786-3681980165-location	Wellington, Wellington	2017 Mazda CX-5	 STEREO AND CLUSTER IN ENGLISH NEW TYRES 	67,490km	2200cc, Diesel, Automatic	$32,990		Asking price  $32,990
1668254023793-3681791389-location	Auckland, Auckland	2018 Mazda 6	 YOUR NZ NEW EX-LEASE SPECIALISTS! 	85,801km	2500cc, Petrol, Automatic	$28,995		Asking price  $28,995
1668254023803-3680590967-location	Christchurch, Canterbury	2018 Mazda CX-5	 2018 MODEL - LOW KM - AWESOME COLOUR - SAFETY SUIT 	42,542km	2500cc, Petrol, Automatic	$34,999		Asking price  $34,999
1668254023812-3678922675-location	Christchurch, Canterbury	2014 Mazda CX-5	 ENGLISH DASH CONVERSION, MAZDA SERVICE 	82,332km	2200cc, Diesel, Automatic	$21,940		Asking price  $21,940
1668254023859-3851735225-location	Nelson, Nelson Bays	2019 Mazda 6	sub_title missing	20,501km	2488cc, Petrol, Automatic	$34,000	 Private seller 	Or near offer  $34,000
1668254023872-3668591847-location	Hamilton, Waikato	2013 Mazda Axela	 UNSURE?  CHECK OUT OUR  4.9/5  STAR GOOGLE REVIEWS 	55,000km	1500cc, Petrol, Automatic	$14,985		Asking price  $14,985
1668254023882-3667080304-location	Auckland, Auckland	2013 Mazda Atenza	 $0 DEPOSIT FINANCE AVAILABLE 	128,501km	2000cc, Petrol, Automatic	$18,995		Asking price  $18,995
1668254023895-3667080250-location	Auckland, Auckland	2011 Mazda Axela	 $0 DEPOSIT FINANCE AVAILABLE 	100,944km	2000cc, Petrol, Automatic	$12,995		Asking price  $12,995
1668254023964-3844519186-location	Hamilton, Waikato	2016 Mazda CX-5	 NZ NEW!LOW KMS! 	63,333km	2191cc, Diesel, Automatic	$22,888	 Private seller 	Or near offer  $22,888
1668254023976-3663443325-location	Hamilton, Waikato	2008 Mazda Atenza	 -EASY FINANCE FROM 9.95% - 	109,185km	2500cc, Petrol, Manual	$15,995		Asking price  $15,995
1668254023985-3663060940-location	Auckland, Auckland	2011 Mazda Axela	sub_title missing	107,923km	1500cc, Petrol, Automatic	$12,995		Asking price  $12,995
1668254030123-3663060867-location	Auckland, Auckland	2011 Mazda Axela	 1 YEAR WARRANTY FREE WITH PURCHASE 	117,478km	2000cc, Petrol, Automatic	$10,995		Asking price  $10,995
1668254030130-3663011938-location	Hamilton, Waikato	2017 Mazda CX-3	 -EASY FINANCE FROM 9.95% - 	90,397km	1500cc, Diesel, Automatic	$21,995		Asking price  $21,995
1668254030136-3663010692-location	Auckland, Auckland	2016 Mazda Demio	 ELIGIBLE FOR CLEAN CAR REBATES WORTH $934.28 	87,584km	1500cc, Diesel, Automatic	$13,995		Asking price  $13,995
1668254030147-3662142129-location	Auckland, Auckland	2011 Mazda Demio	 $0 DEPOSIT FINANCE AVAILABLE 	109,295km	1300cc, Petrol, Automatic	$9,995		Asking price  $9,995
1668254030154-3660326114-location	Hamilton, Waikato	2013 Mazda CX-5	 RATED  4.9/5  STAR  GOOGLE  REVIEWS  =  TRUSTED 	55,000km	2000cc, Petrol, Automatic	$21,985		Asking price  $21,985
1668254030164-3660226329-location	Christchurch, Canterbury	2018 Mazda Axela	 5 SPEED MANUAL 2018 MODEL - LOW KM - NEW TYRES 	44,088km	1600cc, Petrol, Manual	$17,999		Asking price  $17,999
1668254030202-3658944953-location	Christchurch, Canterbury	2013 Mazda Atenza	" AA"""" CERTIFIED IMPORTS - EASY FINANCE AVAILABLE "	70,000km	2200cc, Diesel, Automatic	$15,490		Asking price  $15,490
1668254030209-3657093186-location	Christchurch, Canterbury	2013 Mazda Atenza	" AA"""" CERTIFIED IMPORTS - EASY FINANCE AVAILABLE "	120,000km	2200cc, Diesel, Tiptronic	$11,200		Asking price  $11,200
1668254030216-3824241145-location	Lower Hutt City, Wellington	2008 Mazda Atenza	 Quick sale wanted! 	146,000km	2488cc, Petrol, Automatic	$8,500	 Private seller 	Or near offer  $8,500
1668254030227-3651699190-location	Auckland, Auckland	2019 Mazda 2	 YOUR NZ NEW EX-LEASE SPECIALISTS! 	63,819km	1500cc, Petrol, Automatic	$16,995		Asking price  $16,995
1668254030234-3650865750-location	Hamilton, Waikato	2006 Mazda Axela	 -EASY FINANCE FROM 9.95% - 	125,502km	2300cc, Petrol, Manual	$15,995		Asking price  $15,995
1668254030241-3831866794-location	Papakura, Auckland	2015 Mazda 3	sub_title missing	107,200km	1998cc, Petrol, Automatic	$16,000	 Private seller 	Or near offer  $16,000
1668254030251-3648903735-location	Auckland, Auckland	2019 Mazda CX-8	 6 SEATER, LOW KMS, PETROL TURBO, NO DEPOSIT FINANC 	14,158km	2488cc, Petrol, Automatic	$50,598.75		Asking price  $50,598.75
1668254030258-3648765383-location	Masterton, Wairarapa	2019 Mazda CX-5	 TOP OF THE LINE! 	43,200km	2488cc, Petrol, Automatic	$41,980		Asking price  $41,980
1668254030264-3648716009-location	Hamilton, Waikato	2015 Mazda Axela	 -EASY FINANCE FROM 9.95% - 	142,104km	2000cc, Petrol, Automatic	$17,995		Asking price  $17,995
1668254030275-3648716008-location	Hamilton, Waikato	2012 Mazda Atenza	 -EASY FINANCE FROM 9.95% - 	128,924km	2500cc, Petrol, Automatic	$14,995		Asking price  $14,995
1668254030303-3647239343-location	Auckland, Auckland	2013 Mazda Atenza	 **Traction control, RVM, AFS, Steering control** 	108,000km	1997cc, Petrol, Automatic	$16,990		Asking price  $16,990
1668254030310-3644758578-location	Auckland, Auckland	2013 Mazda CX-5	sub_title missing	93,622km	2000cc, Petrol, Automatic	$21,995		Asking price  $21,995
1668254030320-3654556663-location	Hamilton, Waikato	2012 Mazda Axela	 *SPECIAL LOW FINANCE RATES - FROM 8.95%  BE QUICK* 	40,000km	1500cc, Petrol, Automatic	$12,985		Asking price  $12,985
1668254030327-3643134869-location	Auckland, Auckland	2012 Mazda Atenza	 *Zero Deposit/On Spot Finance available, TC Apply* 	40,114km	1997cc, Petrol, Automatic	$20,990		Asking price  $20,990
1668254030333-3642030725-location	Wellington, Wellington	2014 Mazda Axela	 HEADS UP DISPLAY CRUISE CONTROL 	112,112km	2000cc, Petrol, Automatic	$16,995		Asking price  $16,995
1668254030344-3783038498-location	Manukau, Auckland	2010 Mazda BT-50	sub_title missing	218,000km	2953cc, Diesel, Automatic	$16,500	 Private seller 	Asking price  $16,500
1668254036432-3641866803-location	Christchurch, Canterbury	2015 Mazda CX-5	" AA"""" CERTIFIED IMPORTS - EASY FINANCE AVAILABLE "	148,000km	2200cc, Diesel, Automatic	$15,990		Asking price  $15,990
1668254036467-3641758319-location	Christchurch, Canterbury	2008 Mazda Atenza	 SOUGHT AFTER 25S MODEL - CRUISE - GOOD KM - ALLOYS 	75,663km	2500cc, Petrol, Automatic	$12,999		Asking price  $12,999
1668254036475-3640437505-location	Hamilton, Waikato	2013 Mazda Atenza	 HAMILTON'S  ONLY  AA  PREFERRED  DEALER = TRUSTED 	99,000km	2200cc, Diesel, Automatic	$14,985		Asking price  $14,985
1668254036482-3639037392-location	Auckland, Auckland	2013 Mazda CX-5	 XD, L PACKAGE, LEATHER SEAT , DIESEL 	110,929km	2188cc, Diesel, Automatic	$15,888		Asking price  $15,888
1668254036493-3638993624-location	Auckland, Auckland	2016 Mazda Demio	 Over 700 cars to choose from 	45,742km	1298cc, Petrol, Automatic	$13,980		Asking price  $13,980
1668254036500-3637806105-location	Auckland, Auckland	2013 Mazda CX-5	 $0 DEPOSIT FINANCE AVAILABLE 	102,575km	2000cc, Petrol, Automatic	$21,990		Asking price  $21,990
1668254036508-3637805762-location	Wellington, Wellington	2014 Mazda Axela	sub_title missing	89,820km	1500cc, Petrol, Automatic	$15,990		Asking price  $15,990
1668254036519-3637805626-location	Wellington, Wellington	2011 Mazda Demio	 ELIGIBLE FOR REBATE OF $1016.76 	114,743km	1300cc, Petrol, Automatic	$8,990		Asking price  $8,990
